merchant_id,merchant_name,relationship_name,transaction_date,transaction_type,funding_type,card_brand,issuer_name,avs_response,cvv_response,status,count,is_cross_border,bin_prefix,auth_protocol
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Do Not Honour,2,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Invalid CVV2,2,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Invalid Card Number,1,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Generic Response Code,3,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Expired Card,4,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,M,M,APPROVED,54,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Insufficient Funds,53,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Do Not Honour,3,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Invalid CVV2,4,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Suspected Fraud,2,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Invalid Card Number,3,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Generic Response Code,1,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Expired Card,3,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,M,M,APPROVED,63,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Insufficient Funds,53,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Do Not Honour,2,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Invalid CVV2,2,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Suspected Fraud,3,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Invalid Card Number,1,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Generic Response Code,1,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,CHASE,N,N,DECLINED:Declined - Expired Card,4,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,46,YES,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,53,YES,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Do Not Honour,1,YES,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Suspected Fraud,4,YES,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid Card Number,4,YES,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,2,YES,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,25,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,53,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Suspected Fraud,2,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid Card Number,2,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Generic Response Code,1,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,1,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,24,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,50,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Do Not Honour,2,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid CVV2,2,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid Card Number,3,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Generic Response Code,1,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,2,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,68,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,53,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Do Not Honour,1,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid CVV2,2,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid Card Number,2,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Generic Response Code,4,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,3,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,38,YES,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,51,YES,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Do Not Honour,2,YES,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid CVV2,4,YES,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid Card Number,2,YES,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Generic Response Code,1,YES,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,4,YES,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,36,NO,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,52,NO,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid CVV2,4,NO,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Suspected Fraud,4,NO,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid Card Number,1,NO,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Generic Response Code,2,NO,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,2,NO,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,31,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,53,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Do Not Honour,3,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid CVV2,4,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Suspected Fraud,2,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid Card Number,3,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Generic Response Code,1,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,3,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,31,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,50,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid Card Number,1,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Generic Response Code,1,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,4,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,21,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,52,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Do Not Honour,4,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Suspected Fraud,1,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Generic Response Code,4,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,1,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,M,M,APPROVED,25,YES,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Insufficient Funds,52,YES,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Do Not Honour,1,YES,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid CVV2,1,YES,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Invalid Card Number,3,YES,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,BOFA,N,N,DECLINED:Declined - Expired Card,3,YES,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,52,NO,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,54,NO,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Do Not Honour,4,NO,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid CVV2,1,NO,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Suspected Fraud,1,NO,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid Card Number,2,NO,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Generic Response Code,1,NO,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Expired Card,4,NO,411111,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,63,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,50,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid CVV2,1,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid Card Number,4,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Expired Card,4,NO,422222,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,27,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,52,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid CVV2,2,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Suspected Fraud,2,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid Card Number,2,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Generic Response Code,2,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Expired Card,4,NO,533333,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,20,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,51,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid CVV2,4,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Suspected Fraud,3,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Generic Response Code,4,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Expired Card,1,NO,544444,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,64,NO,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,51,NO,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Do Not Honour,2,NO,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Suspected Fraud,4,NO,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid Card Number,1,NO,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Generic Response Code,2,NO,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Expired Card,2,NO,355555,3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,69,YES,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,52,YES,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Do Not Honour,2,YES,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid CVV2,1,YES,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Suspected Fraud,4,YES,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid Card Number,1,YES,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Generic Response Code,3,YES,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Expired Card,1,YES,411111,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,24,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,54,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Do Not Honour,1,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid CVV2,3,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid Card Number,1,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Generic Response Code,1,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Expired Card,3,NO,422222,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,40,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,50,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Do Not Honour,1,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Suspected Fraud,4,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid Card Number,3,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Expired Card,2,NO,533333,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,32,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,53,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Do Not Honour,3,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid CVV2,4,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Suspected Fraud,2,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid Card Number,4,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Generic Response Code,4,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Expired Card,1,NO,544444,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,M,M,APPROVED,58,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Insufficient Funds,54,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Do Not Honour,4,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid CVV2,2,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Suspected Fraud,2,NO,355555,NON-3DS
8307196,CVS.COM,CVS/CAREMARK,2026-03-02,ECOMMERCE,PREPAID,AMEX,WELLS FARGO,N,N,DECLINED:Declined - Invalid Card Number,2,NO,355555,NON-3DS
